time,CO2 (mA),H2O (mA),SO2 (mA),H2S (mA),,SO2 ,H2S
14:30:44,12.65934753,19.56409264,4.180663109,4.264008522,,4.180663109,4.264008522
14:30:45,12.63900471,19.6403389,4.246808529,4.238593102,,4.246808529,4.238593102
14:30:46,12.63900471,19.79791451,4.267160892,4.264008522,,4.267160892,4.264008522
14:30:47,12.65426159,19.85382843,4.267160892,4.177596092,,4.267160892,4.177596092
14:30:48,12.6491766,19.83349609,4.267160892,4.223343849,,4.267160892,4.223343849
14:30:49,12.66951847,19.90465927,4.185751438,4.172513008,,4.185751438,4.172513008
14:30:50,12.66443348,19.80808067,4.155222893,4.203011513,,4.155222893,4.203011513
14:30:51,12.66951847,19.98090553,4.165399075,4.238593102,,4.165399075,4.238593102
14:30:52,12.67460442,19.97582245,4.328217983,4.157263756,,4.328217983,4.157263756
14:30:53,12.67968941,19.90974236,4.221367836,4.223343849,,4.221367836,4.223343849
14:30:54,12.70511818,19.98090553,4.180663109,4.208094597,,4.180663109,4.208094597
14:30:55,12.71528912,19.98598862,4.231544018,4.243676186,,4.231544018,4.243676186
14:30:56,12.70003223,19.98598862,4.267160892,4.24875927,,4.267160892,4.24875927
14:30:57,12.67968941,19.72166824,4.292601109,4.304673195,,4.292601109,4.304673195
14:30:58,12.67968941,19.6708374,4.272248745,4.208094597,,4.272248745,4.208094597
14:30:59,12.70003223,19.78266525,4.226456165,4.172513008,,4.226456165,4.172513008
14:31:00,12.6898613,19.91482544,4.2417202,4.258925438,,4.2417202,4.258925438
14:31:01,12.68477535,19.91990852,4.206103802,4.258925438,,4.206103802,4.258925438
14:31:02,12.70003223,19.8944931,4.30277729,4.233510017,,4.30277729,4.233510017
14:31:03,12.71020317,19.91990852,4.180663109,4.208094597,,4.180663109,4.208094597
14:31:04,12.71528912,19.59967422,4.30277729,4.258925438,,4.30277729,4.258925438
14:31:05,12.71020317,19.56917572,4.30786562,4.264008522,,4.30786562,4.264008522
14:31:06,12.730546,19.60984039,4.338394165,4.24875927,,4.338394165,4.24875927
14:31:07,12.72546005,19.58442497,4.343482018,4.24875927,,4.343482018,4.24875927
14:31:08,12.70003223,19.63525581,4.292601109,4.264008522,,4.292601109,4.264008522
14:31:09,12.71020317,19.58950806,4.282424927,4.27417469,,4.282424927,4.27417469
14:31:10,12.70003223,19.46243095,4.282424927,4.192845345,,4.282424927,4.192845345
14:31:11,12.70003223,19.45226479,4.328217983,4.299590111,,4.328217983,4.299590111
14:31:12,12.70511818,19.59967422,4.328217983,4.182679176,,4.328217983,4.182679176
14:31:13,12.69494629,19.70641899,4.256984711,4.253842354,,4.256984711,4.253842354
14:31:14,12.70003223,19.71658516,4.236632347,4.258925438,,4.236632347,4.258925438
14:31:15,12.70003223,19.80299759,4.297689438,4.258925438,,4.297689438,4.258925438
14:31:16,12.71020317,19.87924385,4.379098892,4.309756279,,4.379098892,4.309756279
14:31:17,12.67460442,19.93515778,4.363834381,4.309756279,,4.363834381,4.309756279
14:31:18,12.68477535,19.98090553,4.277337074,4.284340858,,4.277337074,4.284340858
14:31:19,12.66951847,19.84366226,4.272248745,4.213177681,,4.272248745,4.213177681
14:31:20,12.66443348,19.63525581,4.272248745,4.182679176,,4.272248745,4.182679176
14:31:21,12.67460442,19.58442497,4.2417202,4.253842354,,4.2417202,4.253842354
14:31:22,12.67460442,19.26927376,4.256984711,4.243676186,,4.256984711,4.243676186
14:31:23,12.67968941,19.1269474,4.206103802,4.18776226,,4.206103802,4.18776226
14:31:24,12.67968941,19.39126778,4.262072563,4.27417469,,4.262072563,4.27417469
14:31:25,12.68477535,19.41160011,4.348570347,4.330088615,,4.348570347,4.330088615
14:31:26,12.67460442,19.25402451,4.246808529,4.258925438,,4.246808529,4.258925438
14:31:27,12.67968941,19.07611656,4.160310745,4.213177681,,4.160310745,4.213177681
14:31:28,12.68477535,19.08119965,4.246808529,4.228426933,,4.246808529,4.228426933
14:31:29,12.69494629,19.223526,4.297689438,4.258925438,,4.297689438,4.258925438
14:31:30,12.6898613,19.08119965,4.170486927,4.213177681,,4.170486927,4.213177681
14:31:31,12.68477535,19.04561806,4.221367836,4.238593102,,4.221367836,4.238593102
14:31:32,12.68477535,19.01511955,4.2417202,4.228426933,,4.2417202,4.228426933
14:31:33,12.6898613,18.95412254,4.145046711,4.27417469,,4.145046711,4.27417469
14:31:34,12.67968941,18.94395638,4.19592762,4.264008522,,4.19592762,4.264008522
14:31:35,12.68477535,18.81687927,4.231544018,4.24875927,,4.231544018,4.24875927
14:31:36,12.66951847,18.60847282,4.246808529,4.24875927,,4.246808529,4.24875927
14:31:37,12.67460442,18.53730965,4.190839291,4.218260765,,4.190839291,4.218260765
14:31:38,12.67460442,18.50172806,4.185751438,4.253842354,,4.185751438,4.253842354
14:31:39,12.68477535,18.58814049,4.201015472,4.238593102,,4.201015472,4.238593102
14:31:40,12.67460442,18.69996834,4.231544018,4.208094597,,4.231544018,4.208094597
14:31:41,12.67460442,18.74063301,4.145046711,4.253842354,,4.145046711,4.253842354
14:31:42,12.68477535,18.84229469,4.165399075,4.177596092,,4.165399075,4.177596092
14:31:43,12.66951847,18.79146385,4.165399075,4.258925438,,4.165399075,4.258925438
14:31:44,12.67460442,18.81687927,4.124694347,4.294507027,,4.124694347,4.294507027
14:31:45,12.68477535,18.97445488,4.175575256,4.208094597,,4.175575256,4.208094597
14:31:46,12.67968941,19.02020264,4.114518166,4.27417469,,4.114518166,4.27417469
14:31:47,12.67460442,18.92362404,4.145046711,4.264008522,,4.145046711,4.264008522
14:31:48,12.65934753,18.86771011,4.185751438,4.192845345,,4.185751438,4.192845345
14:31:49,12.67460442,18.85246086,4.201015472,4.228426933,,4.201015472,4.228426933
14:31:50,12.66951847,18.85246086,4.145046711,4.264008522,,4.145046711,4.264008522
14:31:51,12.66443348,19.04053497,4.165399075,4.264008522,,4.165399075,4.264008522
14:31:52,12.66951847,19.30485535,4.190839291,4.213177681,,4.190839291,4.213177681
14:31:53,12.67968941,19.28960609,4.114518166,4.218260765,,4.114518166,4.218260765
14:31:54,12.67460442,19.30993843,4.1297822,4.299590111,,4.1297822,4.299590111
14:31:55,12.66951847,19.28960609,4.150134563,4.172513008,,4.150134563,4.172513008
14:31:56,12.67968941,19.15744591,4.160310745,4.192845345,,4.160310745,4.192845345
14:31:57,12.66951847,19.06595039,4.094165802,4.228426933,,4.094165802,4.228426933
14:31:58,12.68477535,18.78129768,4.099253654,4.177596092,,4.099253654,4.177596092
14:31:59,12.67460442,18.56272507,4.089077473,4.203011513,,4.089077473,4.203011513
14:32:00,12.6898613,18.50172806,4.160310745,4.18776226,,4.160310745,4.18776226
14:32:01,12.6898613,18.64405441,4.206103802,4.279257774,,4.206103802,4.279257774
14:32:02,12.6898613,18.84737778,4.134870529,4.269091606,,4.134870529,4.269091606
14:32:03,12.6898613,18.90837479,4.124694347,4.18776226,,4.124694347,4.18776226
14:32:04,12.70003223,18.76096535,4.068725109,4.24875927,,4.068725109,4.24875927
14:32:05,12.68477535,18.47122955,4.094165802,4.18776226,,4.094165802,4.18776226
14:32:06,12.70511818,18.37465096,4.1297822,4.24875927,,4.1297822,4.24875927
14:32:07,12.6898613,18.59830666,4.150134563,4.294507027,,4.150134563,4.294507027
14:32:08,12.6898613,18.68471909,4.180663109,4.213177681,,4.180663109,4.213177681
14:32:09,12.70003223,18.51697731,4.201015472,4.18776226,,4.201015472,4.18776226
14:32:10,12.6898613,18.29332161,4.109429836,4.233510017,,4.109429836,4.233510017
14:32:11,12.6898613,18.49156189,4.165399075,4.192845345,,4.165399075,4.192845345
14:32:12,12.6898613,18.74063301,4.124694347,4.269091606,,4.124694347,4.269091606
14:32:13,12.68477535,18.78129768,4.185751438,4.253842354,,4.185751438,4.253842354
14:32:14,12.67460442,18.41531563,4.190839291,4.208094597,,4.190839291,4.208094597
14:32:15,12.69494629,18.48647881,4.058548927,4.238593102,,4.058548927,4.238593102
14:32:16,12.69494629,18.65930367,4.150134563,4.218260765,,4.150134563,4.218260765
14:32:17,12.69494629,19.09136581,4.124694347,4.269091606,,4.124694347,4.269091606
14:32:18,12.67968941,19.16252899,4.155222893,4.233510017,,4.155222893,4.233510017
14:32:19,12.6898613,19.31502151,4.139958382,4.16234684,,4.139958382,4.16234684
14:32:20,12.70003223,19.36585236,4.175575256,4.228426933,,4.175575256,4.228426933
14:32:21,12.72546005,19.34552002,4.170486927,4.3351717,,4.170486927,4.3351717
14:32:22,12.730546,19.25910759,4.1297822,4.289423943,,4.1297822,4.289423943
14:32:23,12.730546,19.25402451,4.114518166,4.253842354,,4.114518166,4.253842354
14:32:24,12.73563099,19.21844292,4.048372746,4.203011513,,4.048372746,4.203011513
14:32:25,12.72546005,19.18794441,4.221367836,4.299590111,,4.221367836,4.299590111
14:32:26,12.75088787,19.10661507,4.109429836,4.350420952,,4.109429836,4.350420952
14:32:27,12.74580288,19.06595039,4.19592762,4.213177681,,4.19592762,4.213177681
14:32:28,12.75088787,19.08628273,4.145046711,4.304673195,,4.145046711,4.304673195
14:32:29,12.74071693,19.14219666,4.206103802,4.253842354,,4.206103802,4.253842354
14:32:30,12.73563099,19.16252899,4.114518166,4.197928429,,4.114518166,4.197928429
14:32:31,12.73563099,19.11169815,4.170486927,4.238593102,,4.170486927,4.238593102
14:32:32,12.74580288,19.02020264,4.2417202,4.309756279,,4.2417202,4.309756279
14:32:33,12.72546005,18.94395638,4.170486927,4.264008522,,4.170486927,4.264008522
14:32:34,12.73563099,18.92362404,4.1297822,4.284340858,,4.1297822,4.284340858
14:32:35,12.730546,18.88295937,4.19592762,4.238593102,,4.19592762,4.238593102
14:32:36,12.730546,18.85246086,4.226456165,4.218260765,,4.226456165,4.218260765
14:32:37,12.75597382,19.04053497,4.2417202,4.228426933,,4.2417202,4.228426933
14:32:38,12.730546,19.13203049,4.190839291,4.304673195,,4.190839291,4.304673195
14:32:39,12.74071693,19.40143394,4.185751438,4.309756279,,4.185751438,4.309756279
14:32:40,12.72037411,19.29468918,4.134870529,4.223343849,,4.134870529,4.223343849
14:32:41,12.75597382,19.46751404,4.078901291,4.258925438,,4.078901291,4.258925438
14:32:42,12.72037411,19.55392647,4.221367836,4.197928429,,4.221367836,4.197928429
14:32:43,12.71020317,19.47259712,4.165399075,4.279257774,,4.165399075,4.279257774
14:32:44,12.730546,19.24385834,4.201015472,4.279257774,,4.201015472,4.279257774
14:32:45,12.74580288,19.12186432,4.190839291,4.253842354,,4.190839291,4.253842354
14:32:46,12.75088787,19.07611656,4.231544018,4.253842354,,4.231544018,4.253842354
14:32:47,12.7712307,19.28452301,4.1297822,4.238593102,,4.1297822,4.238593102
14:32:48,12.75597382,19.58442497,4.190839291,4.304673195,,4.190839291,4.304673195
14:32:49,12.7712307,19.62000656,4.170486927,4.203011513,,4.170486927,4.203011513
14:32:50,12.78140163,19.68100357,4.256984711,4.197928429,,4.256984711,4.197928429
14:32:51,12.76614475,19.84874535,4.180663109,4.304673195,,4.180663109,4.304673195
14:32:52,12.78140163,19.98090553,4.180663109,4.208094597,,4.180663109,4.208094597
14:32:53,12.77631569,19.89957619,4.165399075,4.309756279,,4.165399075,4.309756279
14:32:54,12.75597382,19.71150208,4.190839291,4.284340858,,4.190839291,4.284340858
14:32:55,12.75597382,19.60984039,4.160310745,4.208094597,,4.160310745,4.208094597
14:32:56,12.74071693,19.60475731,4.226456165,4.258925438,,4.226456165,4.258925438
14:32:57,12.70003223,19.59459114,4.287513256,4.284340858,,4.287513256,4.284340858
14:32:58,12.66951847,19.6708374,4.231544018,4.299590111,,4.231544018,4.299590111
14:32:59,12.66443348,19.47768021,4.236632347,4.223343849,,4.236632347,4.223343849
14:33:00,12.65934753,19.3201046,4.221367836,4.24875927,,4.221367836,4.24875927
14:33:01,12.65934753,19.49292946,4.206103802,4.243676186,,4.206103802,4.243676186
14:33:02,12.66951847,19.45734787,4.150134563,4.294507027,,4.150134563,4.294507027
14:33:03,12.66951847,19.46751404,4.272248745,4.24875927,,4.272248745,4.24875927
14:33:04,12.68477535,19.49801254,4.185751438,4.309756279,,4.185751438,4.309756279
14:33:05,12.67460442,19.63525581,4.1297822,4.233510017,,4.1297822,4.233510017
14:33:06,12.66951847,19.68100357,4.272248745,4.279257774,,4.272248745,4.279257774
14:33:07,12.67460442,19.77249908,4.201015472,4.24875927,,4.201015472,4.24875927
14:33:08,12.66951847,19.90974236,4.226456165,4.299590111,,4.226456165,4.299590111
14:33:09,12.67460442,19.85382843,4.180663109,4.269091606,,4.180663109,4.269091606
14:33:10,12.67460442,19.65050507,4.190839291,4.294507027,,4.190839291,4.294507027
14:33:11,12.67460442,19.55900955,4.231544018,4.340254784,,4.231544018,4.340254784
14:33:12,12.67968941,19.65050507,4.216279984,4.319922447,,4.216279984,4.319922447
14:33:13,12.67460442,19.84366226,4.246808529,4.340254784,,4.246808529,4.340254784
14:33:14,12.66443348,19.83349609,4.221367836,4.330088615,,4.221367836,4.330088615
14:33:15,12.67460442,19.71150208,4.099253654,4.27417469,,4.099253654,4.27417469
14:33:16,12.65426159,19.65050507,4.155222893,4.228426933,,4.155222893,4.228426933
14:33:17,12.67460442,19.5437603,4.190839291,4.304673195,,4.190839291,4.304673195
14:33:18,12.65934753,19.60984039,4.124694347,4.269091606,,4.124694347,4.269091606
14:33:19,12.66443348,19.62508965,4.165399075,4.279257774,,4.165399075,4.279257774
14:33:20,12.66443348,19.65558815,4.124694347,4.218260765,,4.124694347,4.218260765
14:33:21,12.64409065,19.37601852,4.1297822,4.233510017,,4.1297822,4.233510017
14:33:22,12.6491766,19.26419067,4.099253654,4.203011513,,4.099253654,4.203011513
14:33:23,12.65934753,19.18286133,4.139958382,4.228426933,,4.139958382,4.228426933
14:33:24,12.65934753,19.10661507,4.201015472,4.27417469,,4.201015472,4.27417469
14:33:25,12.66951847,19.15744591,4.124694347,4.319922447,,4.124694347,4.319922447
14:33:26,12.6491766,19.29977226,4.124694347,4.304673195,,4.124694347,4.304673195
14:33:27,12.65934753,19.36076927,4.139958382,4.27417469,,4.139958382,4.27417469
14:33:28,12.65426159,19.36585236,4.145046711,4.345337868,,4.145046711,4.345337868
14:33:29,12.66951847,19.50309563,4.206103802,4.228426933,,4.206103802,4.228426933
14:33:30,12.6491766,19.62000656,4.1297822,4.253842354,,4.1297822,4.253842354
14:33:31,12.64409065,19.52851105,4.1297822,4.238593102,,4.1297822,4.238593102
14:33:32,12.6491766,19.51834488,4.099253654,4.228426933,,4.099253654,4.228426933
14:33:33,12.65934753,19.47259712,4.160310745,4.304673195,,4.160310745,4.304673195
14:33:34,12.65934753,19.41160011,4.048372746,4.258925438,,4.048372746,4.258925438
14:33:35,12.65426159,19.37601852,4.134870529,4.233510017,,4.134870529,4.233510017
14:33:36,12.66443348,19.30993843,4.119606018,4.243676186,,4.119606018,4.243676186
14:33:37,12.65934753,19.3201046,4.063637257,4.233510017,,4.063637257,4.233510017
14:33:38,12.65426159,19.21335983,4.160310745,4.314839363,,4.160310745,4.314839363
14:33:39,12.66443348,19.27943993,4.063637257,4.289423943,,4.063637257,4.289423943
14:33:40,12.6491766,19.37601852,4.1297822,4.238593102,,4.1297822,4.238593102
14:33:41,12.65426159,19.53359413,4.028020382,4.203011513,,4.028020382,4.203011513
14:33:42,12.65426159,19.59459114,4.094165802,4.213177681,,4.094165802,4.213177681
14:33:43,12.65426159,19.55392647,4.175575256,4.294507027,,4.175575256,4.294507027
14:33:44,12.65426159,19.55392647,4.043284893,4.197928429,,4.043284893,4.197928429
14:33:45,12.65426159,19.55392647,4.109429836,4.294507027,,4.109429836,4.294507027
14:33:46,12.64409065,19.59967422,4.150134563,4.258925438,,4.150134563,4.258925438
14:33:47,12.66443348,19.57934189,4.073813438,4.223343849,,4.073813438,4.223343849
14:33:48,12.65934753,19.5742588,4.114518166,4.228426933,,4.114518166,4.228426933
14:33:49,12.66443348,19.62508965,4.170486927,4.243676186,,4.170486927,4.243676186
14:33:50,12.65934753,19.58442497,4.058548927,4.289423943,,4.058548927,4.289423943
14:33:51,12.65934753,19.48784637,4.068725109,4.340254784,,4.068725109,4.340254784
14:33:52,12.65426159,19.52342796,4.114518166,4.264008522,,4.114518166,4.264008522
14:33:53,12.6491766,19.39126778,4.022932529,4.223343849,,4.022932529,4.223343849
14:33:54,12.66951847,19.29468918,4.099253654,4.253842354,,4.099253654,4.253842354
14:33:55,12.65934753,19.30485535,4.099253654,4.304673195,,4.099253654,4.304673195
14:33:56,12.65426159,19.25402451,4.185751438,4.269091606,,4.185751438,4.269091606
14:33:57,12.66443348,19.21844292,4.119606018,4.218260765,,4.119606018,4.218260765
14:33:58,12.65426159,19.23877525,4.033108711,4.309756279,,4.033108711,4.309756279
14:33:59,12.66951847,19.22860909,4.043284893,4.223343849,,4.043284893,4.223343849
14:34:00,12.66951847,19.24894142,4.033108711,4.279257774,,4.033108711,4.279257774
14:34:01,12.65934753,19.30485535,4.043284893,4.208094597,,4.043284893,4.208094597
14:34:02,12.65934753,19.30485535,4.048372746,4.289423943,,4.048372746,4.289423943
14:34:03,12.65426159,19.14219666,4.150134563,4.238593102,,4.150134563,4.238593102
14:34:04,12.64409065,19.11678123,4.124694347,4.253842354,,4.124694347,4.253842354
14:34:05,12.6491766,19.08119965,4.114518166,4.208094597,,4.114518166,4.208094597
14:34:06,12.65934753,19.06595039,4.089077473,4.203011513,,4.089077473,4.203011513
14:34:07,12.64409065,19.23877525,4.078901291,4.284340858,,4.078901291,4.284340858
14:34:08,12.66443348,19.32518768,4.08398962,4.238593102,,4.08398962,4.238593102
14:34:09,12.6491766,19.37601852,4.114518166,4.228426933,,4.114518166,4.228426933
14:34:10,12.6491766,19.43193245,4.033108711,4.269091606,,4.033108711,4.269091606
14:34:11,12.6491766,19.47768021,4.094165802,4.258925438,,4.094165802,4.258925438
14:34:12,12.65934753,19.49292946,4.048372746,4.197928429,,4.048372746,4.197928429
14:34:13,12.6491766,19.3506031,3.997492075,4.177596092,,3.997492075,4.177596092
14:34:14,12.65426159,19.1269474,4.236632347,4.294507027,,4.236632347,4.294507027
14:34:15,12.66951847,19.06086731,4.073813438,4.319922447,,4.073813438,4.319922447
14:34:16,12.65934753,19.10153198,4.155222893,4.345337868,,4.155222893,4.345337868
14:34:17,12.65426159,19.18286133,4.058548927,4.203011513,,4.058548927,4.203011513
14:34:18,12.65934753,19.223526,4.094165802,4.269091606,,4.094165802,4.269091606
14:34:19,12.6491766,19.24894142,4.068725109,4.27417469,,4.068725109,4.27417469
14:34:20,12.66951847,19.34552002,4.063637257,4.182679176,,4.063637257,4.182679176
14:34:21,12.65426159,19.46751404,4.134870529,4.304673195,,4.134870529,4.304673195
14:34:22,12.65934753,19.63017273,4.043284893,4.197928429,,4.043284893,4.197928429
14:34:23,12.66951847,19.68100357,4.094165802,4.396168709,,4.094165802,4.396168709
14:34:24,12.65934753,19.6708374,4.226456165,4.223343849,,4.226456165,4.223343849
14:34:25,12.65934753,19.7369175,4.114518166,4.228426933,,4.114518166,4.228426933
14:34:26,12.66443348,19.81824684,4.078901291,4.304673195,,4.078901291,4.304673195
14:34:27,12.66443348,19.83857918,4.175575256,4.258925438,,4.175575256,4.258925438
